region_id,station_id,capacity,name,short_name,lon,lat,android_rental_uri,ios_rental_uri
"71","4aa6bb27-b76b-444e-a3ce-6fb25b822494",21,"Riverside Dr & W 153 St","8108.02",-73.949702,40.832164,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","2527619f-ef89-425c-bf3b-60cc0ec519bf",57,"W 15 St & 10 Ave","6115.09",-74.00747358798981,40.742753828659026,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66de14af-0aca-11e7-82f6-3863bb44ef7c",36,"Van Brunt St & Wolcott St","4095.03",-74.01275056,40.6773429,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","981f1311-004f-41c3-ba5b-3679f78aeb70",19,"Sterling St & Bedford Ave","3665.06",-73.9569115,40.6627059,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","cb4926e6-0a79-4902-80ee-d365fbf42aec",24,"Sheridan Ave & E 172 St","8229.04",-73.911479,40.840494,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","7b0227aa-bbf5-4731-a49a-765b4afac483",75,"E 1 St & 1 Ave","5593.01",-73.98864984512329,40.72335597960796,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dcf30d-0aca-11e7-82f6-3863bb44ef7c",25,"Hope St & Union Ave","5187.03",-73.95141312,40.71167351,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","af72781c-fe0b-4b73-a7df-201f9780ea9c",50,"W Broadway & W Houston St","5644.05",-74.000472,40.726378,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","b53b5e8f-9503-48d1-b3e3-9347ecef38e2",36,"Wyckoff Ave & Gates Ave","4847.03",-73.91171872615814,40.699871408829885,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66db4417-0aca-11e7-82f6-3863bb44ef7c",55,"South St & Whitehall St","4846.01",-74.01234218,40.70122128,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66db3816-0aca-11e7-82f6-3863bb44ef7c",47,"W 13 St & 7 Ave","6030.04",-73.99994661,40.73781509,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","3edec530-4791-4872-8912-2a2397a903a4",69,"E 6 St & 2 Ave","5669.12",-73.98840844631195,40.727378693232225,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","edc9b877-c311-46b4-a780-59ee7e692324",37,"E 4 St & Ave B","5515.08",-73.98265913128853,40.723346832180155,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66db3fc9-0aca-11e7-82f6-3863bb44ef7c",79,"Perry St & Bleecker St","5922.07",-74.00483091,40.73535398,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","72719900-dd61-40bd-9f4a-40d70c47590c",30,"61 St & 39 Ave","6307.07",-73.9028,40.7471,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1828968082192898522",22,"86 St & 37 Ave","6399.06",-73.88062,40.75,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","66dc7802-0aca-11e7-82f6-3863bb44ef7c",54,"1 Ave & E 16 St","5779.08",-73.98165557,40.73221853,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1861683217585879154",35,"Broadway & Van Cortlandt Park S","8879.02",-73.8997,40.8863,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
,"66db5f40-0aca-11e7-82f6-3863bb44ef7c",57,"E 10 St & 5 Ave","5872.08",-73.99510132,40.73331967,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
"71","1861680383828308814",19,"Marble Hill Ave & W 227 St","8776.02",-73.90941,40.87655,"https://bkn.lft.to/lastmile_qr_scan","https://bkn.lft.to/lastmile_qr_scan"
